Loan_ID,Customer_ID,Branch_ID,Loan_Type,Loan_Purpose,Loan_Application_Date,Approval_Date,Loan_Amount,Loan_Amount_Category,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Loan_Approval_Flag,Risk_Category,Default_Probability,Default_Flag,Outstanding_Debt,Debt_to_Income_Ratio,Debt_to_Income_Category,Estimated_Annual_Interest
LN-114228,CUST-24228,BR-007,Education Loan,Graduate School,2021-05-24,,36500.0,Medium ($25k-$75k),8.09,84,570.53,Rejected,0,High Risk,0.1743,0,33566.4,0.592,Critical (>=50%),2952.85
LN-113086,CUST-23086,BR-004,Home Loan,Home Purchase,2022-04-11,2022-04-14,100400.0,Large ($75k-$200k),3.54,360,453.09,Approved,1,Low Risk,0.008,0,2108.24,0.0722,Low (<20%),3554.16
LN-118364,CUST-28364,BR-008,Education Loan,Undergraduate Studies,2022-03-01,2022-03-07,66300.0,Medium ($25k-$75k),6.49,84,984.2,Approved,1,Low Risk,0.0184,0,56810.91,0.3937,Manageable (36-49%),4302.87
LN-116499,CUST-26499,BR-004,Business Loan,Working Capital,2023-08-12,2023-08-23,61700.0,Medium ($25k-$75k),9.46,60,1294.61,Approved,1,Low Risk,0.0433,0,23566.72,0.3202,Moderate (20-35%),5836.82
LN-109538,CUST-19538,BR-004,Home Loan,Home Purchase,2022-08-26,2022-09-08,386900.0,Jumbo (>=$200k),3.36,360,1707.26,Approved,1,Low Risk,0.008,0,11899.2,0.1005,Low (<20%),12999.84
LN-109637,CUST-19637,BR-007,Home Loan,Home Purchase,2021-06-19,2021-06-26,264200.0,Jumbo (>=$200k),4.8,360,1386.17,Approved,1,Low Risk,0.008,0,13973.22,0.1341,Low (<20%),12681.6
LN-103500,CUST-13500,BR-005,Education Loan,Graduate School,2022-04-10,2022-04-16,44600.0,Medium ($25k-$75k),5.57,84,642.39,Approved,1,Low Risk,0.008,0,17854.76,0.2618,Moderate (20-35%),2484.22
LN-102497,CUST-12497,BR-008,Home Loan,Home Improvement,2024-02-09,2024-02-19,548500.0,Jumbo (>=$200k),3.25,180,3854.14,Approved,1,Low Risk,0.008,0,27361.26,0.2203,Moderate (20-35%),17826.25
LN-116736,CUST-26736,BR-001,Personal Loan,Medical Expenses,2021-11-03,2021-11-16,15600.0,Small ($10k-$25k),12.76,48,416.65,Approved,1,Medium Risk,0.0601,0,23429.03,0.3713,Manageable (36-49%),1990.56
LN-114201,CUST-24201,BR-001,Education Loan,Undergraduate Studies,2023-09-11,2023-09-18,65900.0,Medium ($25k-$75k),4.75,84,923.7,Approved,1,Low Risk,0.008,0,20900.88,0.1508,Low (<20%),3130.25
LN-102423,CUST-12423,BR-011,Education Loan,Graduate School,2022-08-09,2022-08-13,64500.0,Medium ($25k-$75k),4.09,84,884.31,Approved,1,Low Risk,0.008,0,9603.6,0.0906,Low (<20%),2638.05
LN-110907,CUST-20907,BR-011,Home Loan,Home Purchase,2023-12-06,2023-12-15,377100.0,Jumbo (>=$200k),3.62,240,2210.35,Approved,1,Low Risk,0.008,0,10442.4,0.114,Low (<20%),13651.02
LN-114468,CUST-24468,BR-011,Home Loan,Home Improvement,2021-03-22,2021-03-29,340500.0,Jumbo (>=$200k),5.67,360,1969.79,Approved,1,Low Risk,0.008,0,19722.3,0.2535,Moderate (20-35%),19306.35
LN-102733,CUST-12733,BR-005,Auto Loan,New Vehicle,2023-04-05,,37800.0,Medium ($25k-$75k),9.54,60,794.61,Rejected,0,Medium Risk,0.1268,0,47872.44,0.5652,Critical (>=50%),3606.12
LN-100081,CUST-10081,BR-005,Personal Loan,Medical Expenses,2021-07-23,2021-08-04,24900.0,Small ($10k-$25k),10.86,24,1158.92,Approved,1,Low Risk,0.0115,0,25047.38,0.2201,Moderate (20-35%),2704.14
LN-104218,CUST-14218,BR-006,Home Loan,Home Purchase,2022-01-29,2022-02-11,255500.0,Jumbo (>=$200k),4.85,240,1665.09,Approved,1,Low Risk,0.008,0,23987.7,0.2423,Moderate (20-35%),12391.75
LN-104243,CUST-14243,BR-008,Education Loan,Vocational Training,2021-03-15,2021-03-26,12700.0,Small ($10k-$25k),6.17,84,186.57,Approved,1,Low Risk,0.0194,1,8485.62,0.2838,Moderate (20-35%),783.59
LN-103812,CUST-13812,BR-013,Auto Loan,New Vehicle,2023-07-13,2023-07-21,22500.0,Small ($10k-$25k),6.7,48,535.66,Approved,1,Low Risk,0.0108,0,9927.87,0.2221,Moderate (20-35%),1507.5
LN-114302,CUST-24302,BR-004,Auto Loan,New Vehicle,2022-01-18,2022-01-27,26900.0,Medium ($25k-$75k),4.49,48,613.29,Approved,1,Low Risk,0.008,0,7254.6,0.1284,Low (<20%),1207.81
LN-108149,CUST-18149,BR-001,Personal Loan,Wedding,2023-10-11,2023-10-15,21000.0,Small ($10k-$25k),10.53,36,682.85,Approved,1,Low Risk,0.008,0,15042.33,0.1263,Low (<20%),2211.3
LN-118657,CUST-28657,BR-002,Education Loan,Graduate School,2023-03-15,2023-03-20,51100.0,Medium ($25k-$75k),5.41,120,552.29,Approved,1,Low Risk,0.008,0,13727.93,0.1229,Low (<20%),2764.51
LN-101360,CUST-11360,BR-001,Home Loan,Home Purchase,2021-11-09,,327000.0,Jumbo (>=$200k),4.05,240,1990.18,Rejected,0,Low Risk,0.008,0,10603.46,0.0851,Low (<20%),13243.5
LN-111245,CUST-21245,BR-013,Auto Loan,New Vehicle,2022-10-06,2022-10-10,38000.0,Medium ($25k-$75k),5.48,60,725.49,Approved,1,Low Risk,0.008,0,13665.89,0.1379,Low (<20%),2082.4
LN-109841,CUST-19841,BR-011,Home Loan,Home Purchase,2022-09-15,2022-09-24,128600.0,Large ($75k-$200k),5.74,240,902.15,Approved,1,Low Risk,0.008,0,9822.6,0.2295,Moderate (20-35%),7381.64
LN-117817,CUST-27817,BR-011,Home Loan,Home Improvement,2023-04-06,2023-04-09,518500.0,Jumbo (>=$200k),3.25,360,2256.54,Approved,1,Low Risk,0.008,0,25339.86,0.1911,Low (<20%),16851.25
LN-102163,CUST-12163,BR-012,Auto Loan,Used Vehicle,2022-06-25,2022-07-01,27400.0,Medium ($25k-$75k),6.35,48,647.9,Approved,1,Low Risk,0.008,0,19344.85,0.2909,Moderate (20-35%),1739.9
LN-100880,CUST-10880,BR-010,Auto Loan,New Vehicle,2023-07-29,2023-08-09,59900.0,Medium ($25k-$75k),5.59,36,1811.17,Approved,1,Low Risk,0.008,0,29843.08,0.2348,Moderate (20-35%),3348.41
LN-101579,CUST-11579,BR-015,Education Loan,Graduate School,2023-12-07,2023-12-10,51700.0,Medium ($25k-$75k),6.39,120,584.15,Approved,1,Low Risk,0.0165,0,13251.16,0.1499,Low (<20%),3303.63
LN-107574,CUST-17574,BR-004,Personal Loan,Debt Consolidation,2024-04-17,2024-04-20,38800.0,Medium ($25k-$75k),9.79,12,3407.35,Approved,1,Low Risk,0.008,0,27403.2,0.1903,Low (<20%),3798.52
LN-101510,CUST-11510,BR-008,Auto Loan,Used Vehicle,2022-05-07,2022-05-12,33100.0,Medium ($25k-$75k),8.22,36,1040.6,Approved,1,Low Risk,0.0468,0,23859.08,0.3626,Manageable (36-49%),2720.82
LN-117853,CUST-27853,BR-014,Business Loan,Working Capital,2021-07-25,2021-08-06,94900.0,Large ($75k-$200k),7.82,36,2965.95,Approved,1,Low Risk,0.0083,0,30112.44,0.2958,Moderate (20-35%),7421.18
LN-119196,CUST-29196,BR-009,Business Loan,Working Capital,2023-12-03,,69800.0,Medium ($25k-$75k),10.84,60,1512.06,Rejected,0,High Risk,0.2284,0,33781.0,0.37,Manageable (36-49%),7566.32
LN-119137,CUST-29137,BR-002,Education Loan,Undergraduate Studies,2023-04-10,2023-04-17,17500.0,Small ($10k-$25k),6.83,60,345.12,Approved,1,Low Risk,0.0377,0,9366.66,0.3061,Moderate (20-35%),1195.25
LN-104113,CUST-14113,BR-004,Auto Loan,Used Vehicle,2023-03-09,2023-03-19,53200.0,Medium ($25k-$75k),7.6,72,922.41,Approved,1,Low Risk,0.0261,0,28100.52,0.2268,Moderate (20-35%),4043.2
LN-114539,CUST-24539,BR-002,Personal Loan,Major Purchase,2022-06-03,2022-06-17,12100.0,Small ($10k-$25k),11.81,24,568.52,Approved,1,Low Risk,0.0313,0,8753.47,0.1661,Low (<20%),1429.01
LN-101846,CUST-11846,BR-012,Auto Loan,Used Vehicle,2021-04-17,,54300.0,Medium ($25k-$75k),7.86,60,1097.37,Rejected,0,Low Risk,0.0282,0,31467.47,0.2879,Moderate (20-35%),4267.98
LN-107839,CUST-17839,BR-004,Business Loan,Working Capital,2024-04-21,,48300.0,Medium ($25k-$75k),9.08,60,1004.5,Rejected,0,Low Risk,0.0487,0,9918.48,0.3432,Moderate (20-35%),4385.64
LN-104569,CUST-14569,BR-011,Personal Loan,Debt Consolidation,2024-02-23,2024-02-27,10400.0,Small ($10k-$25k),12.76,24,493.26,Approved,1,Medium Risk,0.1154,0,36428.96,0.3859,Manageable (36-49%),1327.04
LN-106964,CUST-16964,BR-004,Home Loan,Home Purchase,2021-02-13,2021-02-22,82400.0,Large ($75k-$200k),4.73,360,428.84,Approved,1,Low Risk,0.008,0,5731.95,0.1855,Low (<20%),3897.52
LN-110604,CUST-20604,BR-001,Personal Loan,Medical Expenses,2022-05-16,,6200.0,Micro (<$10k),15.14,60,147.95,Rejected,0,Very High Risk,0.4613,0,16450.5,0.4985,Manageable (36-49%),938.68
LN-119730,CUST-29730,BR-007,Personal Loan,Major Purchase,2022-02-16,2022-02-19,23300.0,Small ($10k-$25k),12.8,48,622.77,Approved,1,Medium Risk,0.0864,1,21034.65,0.2613,Moderate (20-35%),2982.4
LN-113390,CUST-23390,BR-003,Home Loan,Home Purchase,2024-04-02,2024-04-07,168400.0,Large ($75k-$200k),3.25,180,1183.29,Approved,1,Low Risk,0.008,0,5552.7,0.1245,Low (<20%),5473.0
LN-105280,CUST-15280,BR-012,Home Loan,Home Purchase,2023-07-22,,351400.0,Jumbo (>=$200k),3.88,360,1653.42,Rejected,0,Low Risk,0.008,0,31752.0,0.294,Moderate (20-35%),13634.32
LN-115367,CUST-25367,BR-011,Auto Loan,Used Vehicle,2022-06-04,2022-06-16,13500.0,Small ($10k-$25k),6.88,60,266.55,Approved,1,Low Risk,0.0133,0,9252.28,0.2956,Moderate (20-35%),928.8
LN-111445,CUST-21445,BR-009,Personal Loan,Debt Consolidation,2023-09-29,2023-10-10,4600.0,Micro (<$10k),10.41,36,149.32,Approved,1,Low Risk,0.008,0,7302.24,0.1584,Low (<20%),478.86
LN-109435,CUST-19435,BR-013,Auto Loan,New Vehicle,2024-01-15,2024-01-21,11500.0,Small ($10k-$25k),6.56,60,225.33,Approved,1,Low Risk,0.008,0,3912.48,0.1482,Low (<20%),754.4
LN-103615,CUST-13615,BR-011,Home Loan,Home Purchase,2023-08-26,2023-08-30,550000.0,Jumbo (>=$200k),4.59,180,4232.81,Approved,1,Low Risk,0.008,0,19635.79,0.1447,Low (<20%),25245.0
LN-102109,CUST-12109,BR-003,Home Loan,Home Purchase,2021-02-26,,119300.0,Large ($75k-$200k),8.27,360,897.94,Rejected,0,Medium Risk,0.1114,0,15871.81,0.5417,Critical (>=50%),9866.11
LN-107774,CUST-17774,BR-002,Auto Loan,Used Vehicle,2022-08-25,2022-09-06,54800.0,Medium ($25k-$75k),8.81,48,1358.76,Approved,1,Low Risk,0.0462,0,35656.95,0.3513,Manageable (36-49%),4827.88
LN-114184,CUST-24184,BR-004,Home Loan,Home Purchase,2022-08-30,2022-09-05,550000.0,Jumbo (>=$200k),3.25,360,2393.63,Approved,1,Low Risk,0.008,0,27927.87,0.2049,Moderate (20-35%),17875.0
LN-106033,CUST-16033,BR-011,Business Loan,Equipment Purchase,2022-08-25,,61400.0,Medium ($25k-$75k),7.81,36,1918.68,Pending,0,Low Risk,0.0142,0,8235.75,0.1975,Low (<20%),4795.34
LN-105324,CUST-15324,BR-009,Home Loan,Home Improvement,2021-04-27,2021-05-09,177000.0,Large ($75k-$200k),5.96,180,1489.8,Approved,1,Low Risk,0.0126,0,16953.09,0.3157,Moderate (20-35%),10549.2
LN-117561,CUST-27561,BR-008,Personal Loan,Debt Consolidation,2023-11-13,,7300.0,Micro (<$10k),14.46,36,251.13,Rejected,0,Very High Risk,0.4066,0,24706.86,0.4854,Manageable (36-49%),1055.58
LN-111386,CUST-21386,BR-011,Auto Loan,New Vehicle,2024-01-22,,27500.0,Medium ($25k-$75k),6.76,60,541.42,Pending,0,Low Risk,0.008,0,19275.08,0.1562,Low (<20%),1859.0
LN-104184,CUST-14184,BR-011,Business Loan,Working Capital,2021-10-13,2021-10-27,190400.0,Large ($75k-$200k),8.78,60,3932.09,Approved,1,Low Risk,0.0207,0,20530.56,0.1887,Low (<20%),16717.12
LN-111355,CUST-21355,BR-012,Personal Loan,Wedding,2023-09-19,2023-09-25,5400.0,Micro (<$10k),12.36,36,180.29,Approved,1,Low Risk,0.0422,1,10749.25,0.2263,Moderate (20-35%),667.44
LN-119246,CUST-29246,BR-013,Auto Loan,Used Vehicle,2022-10-19,,63700.0,Medium ($25k-$75k),7.01,36,1967.16,Rejected,0,Low Risk,0.0148,0,29492.04,0.2148,Moderate (20-35%),4465.37
LN-114477,CUST-24477,BR-007,Education Loan,Vocational Training,2022-11-26,2022-11-29,26800.0,Medium ($25k-$75k),5.1,84,380.05,Approved,1,Low Risk,0.008,0,14964.0,0.2064,Moderate (20-35%),1366.8
LN-100637,CUST-10637,BR-011,Home Loan,Home Purchase,2022-03-31,2022-04-05,186900.0,Large ($75k-$200k),4.19,240,1151.38,Approved,1,Low Risk,0.008,0,5712.51,0.1173,Low (<20%),7831.11
LN-108984,CUST-18984,BR-012,Home Loan,Home Purchase,2022-09-20,2022-09-24,93200.0,Large ($75k-$200k),6.2,360,570.82,Approved,1,Low Risk,0.0136,0,5774.82,0.1766,Low (<20%),5778.4
LN-103220,CUST-13220,BR-013,Personal Loan,Debt Consolidation,2021-04-07,2021-04-21,13800.0,Small ($10k-$25k),12.56,48,367.21,Approved,1,Medium Risk,0.126,0,37284.84,0.3933,Manageable (36-49%),1733.28
LN-113537,CUST-23537,BR-013,Business Loan,Equipment Purchase,2024-06-09,,75000.0,Large ($75k-$200k),7.95,36,2348.5,Rejected,0,Low Risk,0.0151,0,12299.04,0.2628,Moderate (20-35%),5962.5
LN-106283,CUST-16283,BR-004,Personal Loan,Home Renovation,2023-09-10,2023-09-13,15300.0,Small ($10k-$25k),11.49,36,504.46,Approved,1,Low Risk,0.0244,0,13124.66,0.2426,Moderate (20-35%),1757.97
LN-117195,CUST-27195,BR-008,Personal Loan,Debt Consolidation,2022-08-15,2022-08-22,9900.0,Micro (<$10k),12.1,36,329.29,Approved,1,Low Risk,0.0406,0,10364.72,0.1978,Low (<20%),1197.9
LN-113770,CUST-23770,BR-001,Home Loan,Refinance,2022-11-22,2022-11-25,125300.0,Large ($75k-$200k),5.42,180,1018.49,Approved,1,Low Risk,0.008,0,11802.96,0.3042,Moderate (20-35%),6791.26
LN-101194,CUST-11194,BR-005,Auto Loan,New Vehicle,2022-01-31,2022-02-03,54000.0,Medium ($25k-$75k),7.65,72,937.59,Approved,1,Low Risk,0.0234,0,46139.96,0.3709,Manageable (36-49%),4131.0
LN-100046,CUST-10046,BR-001,Auto Loan,Refinance Auto,2024-04-14,,17100.0,Small ($10k-$25k),7.29,60,340.95,Rejected,0,Low Risk,0.0149,0,17544.06,0.2862,Moderate (20-35%),1246.59
LN-115222,CUST-25222,BR-014,Auto Loan,New Vehicle,2021-09-18,2021-09-27,23600.0,Small ($10k-$25k),6.89,36,727.51,Approved,1,Low Risk,0.0115,0,9867.71,0.2113,Moderate (20-35%),1626.04
LN-100977,CUST-10977,BR-009,Home Loan,Home Purchase,2022-10-06,,411800.0,Jumbo (>=$200k),8.39,240,3545.08,Rejected,0,Medium Risk,0.1106,0,39353.37,0.4227,Manageable (36-49%),34550.02
LN-113793,CUST-23793,BR-001,Auto Loan,Used Vehicle,2023-08-20,2023-08-24,46400.0,Medium ($25k-$75k),5.27,60,881.38,Approved,1,Low Risk,0.008,0,13579.2,0.144,Low (<20%),2445.28
LN-106787,CUST-16787,BR-001,Home Loan,Home Purchase,2021-02-25,2021-03-06,269800.0,Jumbo (>=$200k),7.38,360,1864.36,Approved,1,Low Risk,0.0269,0,38870.29,0.4723,Manageable (36-49%),19911.24
LN-114406,CUST-24406,BR-001,Home Loan,Home Purchase,2022-08-11,2022-08-24,132900.0,Large ($75k-$200k),7.69,180,1246.39,Approved,1,Medium Risk,0.0768,0,17544.8,0.482,Manageable (36-49%),10220.01
LN-102964,CUST-12964,BR-004,Auto Loan,Used Vehicle,2021-11-12,2021-11-18,41200.0,Medium ($25k-$75k),6.26,36,1258.24,Approved,1,Low Risk,0.008,0,13405.62,0.1198,Low (<20%),2579.12
LN-105564,CUST-15564,BR-008,Education Loan,Undergraduate Studies,2023-02-03,2023-02-06,25500.0,Medium ($25k-$75k),4.22,84,351.14,Approved,1,Low Risk,0.008,0,3401.8,0.0932,Low (<20%),1076.1
LN-112030,CUST-22030,BR-008,Personal Loan,Debt Consolidation,2022-01-19,2022-02-01,8500.0,Micro (<$10k),10.11,36,274.71,Approved,1,Low Risk,0.0148,0,6548.7,0.1578,Low (<20%),859.35
LN-109777,CUST-19777,BR-012,Personal Loan,Debt Consolidation,2023-06-02,2023-06-10,18400.0,Small ($10k-$25k),9.85,36,592.42,Approved,1,Low Risk,0.008,0,11632.3,0.089,Low (<20%),1812.4
LN-113481,CUST-23481,BR-002,Education Loan,Undergraduate Studies,2021-01-06,,43900.0,Medium ($25k-$75k),6.78,60,864.72,Rejected,0,Low Risk,0.0352,0,53668.86,0.4822,Manageable (36-49%),2976.42
LN-104516,CUST-14516,BR-004,Personal Loan,Debt Consolidation,2022-02-08,2022-02-17,15100.0,Small ($10k-$25k),10.59,48,387.27,Approved,1,Low Risk,0.0156,0,19249.62,0.2553,Moderate (20-35%),1599.09
LN-109582,CUST-19582,BR-015,Personal Loan,Major Purchase,2023-02-23,,15300.0,Small ($10k-$25k),10.81,36,499.53,Rejected,0,Low Risk,0.0108,0,16565.82,0.2533,Moderate (20-35%),1653.93
LN-118817,CUST-28817,BR-006,Home Loan,Home Improvement,2021-03-31,2021-04-13,296500.0,Jumbo (>=$200k),4.38,240,1856.65,Approved,1,Low Risk,0.008,0,16614.0,0.1775,Low (<20%),12986.7
LN-101976,CUST-11976,BR-004,Business Loan,Working Capital,2021-12-02,,70000.0,Medium ($25k-$75k),10.34,36,2269.89,Rejected,0,High Risk,0.1851,0,45982.3,0.5053,Critical (>=50%),7238.0
LN-105122,CUST-15122,BR-010,Personal Loan,Medical Expenses,2024-03-07,,15800.0,Small ($10k-$25k),15.73,12,1431.53,Rejected,0,Very High Risk,0.7056,0,35366.8,0.476,Manageable (36-49%),2485.34
LN-116589,CUST-26589,BR-004,Personal Loan,Major Purchase,2024-04-09,,4700.0,Micro (<$10k),12.41,60,105.53,Rejected,0,Medium Risk,0.0673,0,11534.38,0.4033,Manageable (36-49%),583.27
LN-118998,CUST-28998,BR-013,Auto Loan,New Vehicle,2023-06-13,2023-06-26,31600.0,Medium ($25k-$75k),6.53,72,531.65,Approved,1,Low Risk,0.0094,0,35599.08,0.3278,Moderate (20-35%),2063.48
LN-112795,CUST-22795,BR-008,Home Loan,Home Purchase,2022-10-02,2022-10-12,142600.0,Large ($75k-$200k),6.53,360,904.14,Approved,1,Low Risk,0.0164,0,8807.22,0.2598,Moderate (20-35%),9311.78
LN-106890,CUST-16890,BR-007,Business Loan,Working Capital,2024-06-09,2024-06-18,178600.0,Large ($75k-$200k),7.7,60,3595.78,Approved,1,Low Risk,0.008,0,7265.28,0.0688,Low (<20%),13752.2
LN-116722,CUST-26722,BR-010,Home Loan,Home Purchase,2022-06-03,2022-06-08,181000.0,Large ($75k-$200k),5.44,180,1473.16,Approved,1,Low Risk,0.008,0,5521.77,0.1377,Low (<20%),9846.4
LN-118399,CUST-28399,BR-014,Auto Loan,New Vehicle,2021-06-25,2021-07-08,30200.0,Medium ($25k-$75k),7.44,60,604.29,Approved,1,Low Risk,0.0139,0,18554.61,0.2757,Moderate (20-35%),2246.88
LN-110548,CUST-20548,BR-013,Auto Loan,New Vehicle,2021-12-01,2021-12-15,26300.0,Medium ($25k-$75k),9.3,60,549.78,Approved,1,Medium Risk,0.0825,0,34408.04,0.4457,Manageable (36-49%),2445.9
LN-112295,CUST-22295,BR-015,Education Loan,Undergraduate Studies,2022-10-25,2022-10-31,45700.0,Medium ($25k-$75k),7.31,84,696.68,Approved,1,Low Risk,0.0216,0,22440.0,0.275,Moderate (20-35%),3340.67
LN-117093,CUST-27093,BR-015,Home Loan,Home Purchase,2022-04-06,2022-04-10,58100.0,Medium ($25k-$75k),6.01,360,348.71,Approved,1,Low Risk,0.0083,0,6778.8,0.3766,Manageable (36-49%),3491.81
LN-110240,CUST-20240,BR-004,Personal Loan,Debt Consolidation,2023-03-30,2023-04-02,27500.0,Medium ($25k-$75k),9.61,36,882.32,Approved,1,Low Risk,0.008,0,35517.56,0.2171,Moderate (20-35%),2642.75
LN-101752,CUST-11752,BR-012,Home Loan,Home Purchase,2022-07-01,2022-07-09,204900.0,Jumbo (>=$200k),6.74,240,1556.77,Approved,1,Low Risk,0.018,0,21068.13,0.3529,Manageable (36-49%),13810.26
LN-115183,CUST-25183,BR-006,Personal Loan,Debt Consolidation,2021-12-14,2021-12-25,10400.0,Small ($10k-$25k),12.25,60,232.66,Approved,1,Low Risk,0.0487,0,14083.6,0.257,Moderate (20-35%),1274.0
LN-113207,CUST-23207,BR-007,Auto Loan,New Vehicle,2023-03-13,2023-03-24,42300.0,Medium ($25k-$75k),5.91,48,991.67,Approved,1,Low Risk,0.008,0,7005.33,0.0843,Low (<20%),2499.93
LN-100433,CUST-10433,BR-011,Auto Loan,Used Vehicle,2022-12-24,2023-01-02,41200.0,Medium ($25k-$75k),8.63,60,847.86,Approved,1,Low Risk,0.0338,0,24832.9,0.2974,Moderate (20-35%),3555.56
LN-105168,CUST-15168,BR-003,Home Loan,Refinance,2022-07-09,2022-07-14,494900.0,Jumbo (>=$200k),4.48,360,2501.71,Approved,1,Low Risk,0.008,0,23346.0,0.18,Low (<20%),22171.52
LN-107601,CUST-17601,BR-012,Education Loan,Undergraduate Studies,2024-04-10,2024-04-16,51300.0,Medium ($25k-$75k),5.42,180,416.99,Approved,1,Low Risk,0.0122,0,18471.04,0.1736,Low (<20%),2780.46
LN-101833,CUST-11833,BR-008,Home Loan,Home Purchase,2022-08-04,,237400.0,Jumbo (>=$200k),7.76,360,1702.4,Rejected,0,Medium Risk,0.0947,0,35750.97,0.5757,Critical (>=50%),18422.24
LN-109633,CUST-19633,BR-006,Business Loan,Business Expansion,2024-02-09,2024-02-15,31900.0,Medium ($25k-$75k),9.27,120,408.77,Approved,1,Low Risk,0.0411,0,10748.5,0.2905,Moderate (20-35%),2957.13
LN-102786,CUST-12786,BR-006,Auto Loan,New Vehicle,2021-04-19,2021-05-02,16800.0,Small ($10k-$25k),4.82,36,502.15,Approved,1,Low Risk,0.008,0,18012.45,0.2645,Moderate (20-35%),809.76
LN-110265,CUST-20265,BR-005,Auto Loan,Used Vehicle,2023-09-05,2023-09-08,41000.0,Medium ($25k-$75k),7.42,60,820.0,Approved,1,Low Risk,0.0123,0,8242.48,0.1046,Low (<20%),3042.2
LN-100038,CUST-10038,BR-001,Home Loan,Refinance,2021-11-06,2021-11-09,487600.0,Jumbo (>=$200k),3.25,360,2122.07,Approved,1,Low Risk,0.008,0,25490.88,0.1696,Low (<20%),15847.0
LN-108769,CUST-18769,BR-002,Education Loan,Undergraduate Studies,2024-02-25,2024-03-08,21200.0,Small ($10k-$25k),6.64,84,316.25,Approved,1,Low Risk,0.0154,0,15299.9,0.1987,Low (<20%),1407.68
LN-106204,CUST-16204,BR-002,Business Loan,Business Expansion,2023-02-18,,20800.0,Small ($10k-$25k),11.2,36,682.94,Rejected,0,High Risk,0.2801,0,12670.92,0.5193,Critical (>=50%),2329.6
LN-103989,CUST-13989,BR-007,Home Loan,Home Purchase,2021-08-19,2021-08-25,236600.0,Jumbo (>=$200k),6.5,240,1764.03,Approved,1,Low Risk,0.0168,0,17558.22,0.2487,Moderate (20-35%),15379.0
LN-114150,CUST-24150,BR-005,Auto Loan,New Vehicle,2022-06-10,2022-06-23,45600.0,Medium ($25k-$75k),5.76,48,1065.91,Approved,1,Low Risk,0.008,0,41506.36,0.2188,Moderate (20-35%),2626.56
LN-100560,CUST-10560,BR-004,Home Loan,Home Purchase,2022-02-14,2022-02-28,181200.0,Large ($75k-$200k),5.22,240,1217.97,Approved,1,Low Risk,0.008,0,15916.08,0.2397,Moderate (20-35%),9458.64
LN-116440,CUST-26440,BR-001,Auto Loan,New Vehicle,2024-03-09,2024-03-17,38400.0,Medium ($25k-$75k),5.53,72,627.91,Approved,1,Low Risk,0.008,0,16341.8,0.1618,Low (<20%),2123.52
LN-114175,CUST-24175,BR-006,Home Loan,Home Purchase,2022-12-09,2022-12-19,489000.0,Jumbo (>=$200k),8.48,360,3753.06,Approved,1,Medium Risk,0.0782,0,51934.79,0.4481,Manageable (36-49%),41467.2
LN-102336,CUST-12336,BR-008,Auto Loan,New Vehicle,2022-08-27,2022-09-10,9900.0,Micro (<$10k),4.78,48,227.0,Approved,1,Low Risk,0.008,0,3382.17,0.1221,Low (<20%),473.22
LN-112784,CUST-22784,BR-014,Auto Loan,Used Vehicle,2022-03-17,2022-03-24,13000.0,Small ($10k-$25k),7.33,48,313.3,Approved,1,Low Risk,0.0178,0,9259.7,0.1798,Low (<20%),952.9
LN-108832,CUST-18832,BR-012,Education Loan,Graduate School,2021-11-08,,6300.0,Micro (<$10k),8.28,120,77.37,Rejected,0,High Risk,0.1539,0,6674.4,0.3708,Manageable (36-49%),521.64
LN-111320,CUST-21320,BR-004,Home Loan,Home Purchase,2024-05-20,,290900.0,Jumbo (>=$200k),8.05,240,2442.26,Rejected,0,Medium Risk,0.1221,0,51011.36,0.6044,Critical (>=50%),23417.45
LN-109074,CUST-19074,BR-007,Auto Loan,Used Vehicle,2024-05-28,2024-06-10,21500.0,Small ($10k-$25k),8.07,36,674.43,Approved,1,Low Risk,0.0381,0,21763.17,0.2937,Moderate (20-35%),1735.05
LN-111776,CUST-21776,BR-015,Home Loan,Home Purchase,2024-03-08,2024-03-12,374500.0,Jumbo (>=$200k),7.64,180,3501.52,Approved,1,Low Risk,0.0474,0,34425.72,0.4314,Manageable (36-49%),28611.8
LN-108760,CUST-18760,BR-005,Auto Loan,New Vehicle,2021-12-05,2021-12-10,44900.0,Medium ($25k-$75k),8.86,48,1114.36,Approved,1,Medium Risk,0.0654,0,38609.19,0.4077,Manageable (36-49%),3978.14
LN-116592,CUST-26592,BR-012,Education Loan,Graduate School,2024-06-11,2024-06-16,36200.0,Medium ($25k-$75k),5.49,84,520.02,Approved,1,Low Risk,0.0085,0,19299.28,0.1928,Low (<20%),1987.38
LN-119755,CUST-29755,BR-008,Home Loan,Refinance,2021-04-04,,194600.0,Large ($75k-$200k),7.58,360,1371.35,Rejected,0,Medium Risk,0.0988,0,32856.74,0.6343,Critical (>=50%),14750.68
LN-110438,CUST-20438,BR-010,Personal Loan,Debt Consolidation,2023-12-06,,8800.0,Micro (<$10k),12.6,36,294.81,Rejected,0,Medium Risk,0.0991,0,9899.34,0.3113,Moderate (20-35%),1108.8
LN-113716,CUST-23716,BR-006,Personal Loan,Debt Consolidation,2022-08-06,2022-08-14,6700.0,Micro (<$10k),12.11,24,315.74,Approved,1,Medium Risk,0.0546,0,16461.27,0.4437,Manageable (36-49%),811.37
